elapsed,OS,CPU,CPU_OS,RAM,RAM_OS,SWAP_OS,I/O_output,I/O_input
0.0,Windows,0.0,0.0,34.703125,2807.90234375,972.5703125,0.0,0.0
1.001,Windows,6.2,26.4,36.8984375,2834.46484375,971.6953125,0.0,0.0
2.003,Windows,57.7,32.1,60.390625,2859.8671875,971.68359375,0.0496339797973632,54.59017848968506
3.005,Windows,78.0,76.3,81.62890625,2943.68359375,966.55078125,0.0035619735717773,0.0242443084716796
4.006,Windows,96.7,66.0,83.140625,2973.4765625,964.05078125,0.0,0.02197265625
5.007,Windows,104.6,32.5,158.3671875,3058.89453125,964.05078125,0.0007057189941406,4.248644828796387
6.009,Windows,84.3,16.2,541.703125,3460.30859375,964.05078125,0.0010852813720703,302.5332040786743
7.01,Windows,87.4,13.9,788.72265625,3683.46484375,964.05078125,0.0,290.57392024993896
8.01,Windows,96.8,20.0,805.55859375,3699.64453125,964.05078125,0.0,13.252784729003906
9.011,Windows,90.5,17.0,884.69921875,3773.6328125,964.05078125,0.0,30.197178840637207
10.012,Windows,81.2,13.6,980.71875,4038.8125,964.05078125,0.0,199.6172046661377
11.013,Windows,110.8,31.5,1016.3828125,4002.8203125,964.05078125,0.0033817291259765,30.468148231506348
12.015,Windows,110.8,34.6,1008.4375,4069.9375,964.05078125,0.0,1.31298828125
13.016,Windows,99.9,22.0,1098.65234375,4165.34765625,964.05078125,0.0,3.138671875
14.017,Windows,99.8,24.0,1160.56640625,4251.546875,964.05078125,9.059906005859376e-05,55.97024059295654
15.019,Windows,163.8,34.7,1179.79296875,4256.89453125,964.05078125,0.0024127960205078,29.45125198364257
16.02,Windows,201.3,30.5,1179.79296875,4237.05078125,964.05078125,0.0,0.8173828125
17.021,Windows,204.5,30.1,1180.01953125,4238.3828125,964.04296875,0.0,18.5550594329834
18.022,Windows,196.7,27.4,1180.01953125,4236.72265625,964.04296875,0.0,0.42724609375
19.023,Windows,201.4,32.2,1180.01953125,4234.74609375,964.04296875,0.0,0.23046875
20.025,Windows,201.3,27.5,1180.01953125,4229.43359375,964.0390625,0.0,0.58837890625
21.025,Windows,128.0,17.3,1179.9921875,4227.8515625,964.0390625,4.57763671875e-05,0.37744140625
22.027,Windows,101.4,19.1,1179.9921875,4228.6328125,964.0390625,0.0,0.0
23.028,Windows,99.9,14.2,1179.9921875,4213.12890625,964.0390625,0.0,0.0
24.029,Windows,101.4,13.7,1179.9921875,4209.83984375,964.0390625,0.0,0.0
25.03,Windows,99.9,13.9,1179.9921875,4212.0859375,964.0390625,0.0,0.0
26.031,Windows,99.9,28.1,1179.9921875,4190.00390625,964.0390625,0.0,0.0
27.032,Windows,110.8,17.8,1207.8515625,4219.109375,964.0390625,0.009317398071289,11.945210456848145
28.033,Windows,90.5,13.5,1207.97265625,4217.52734375,964.0390625,0.0123844146728515,0.0182685852050781
29.034,Windows,79.6,15.9,1208.10546875,4217.859375,964.0390625,0.0137958526611328,0.3520231246948242
30.035,Windows,79.6,13.8,1208.27734375,4217.23046875,964.0390625,0.0146923065185546,0.0352439880371093
31.036,Windows,129.6,22.5,1231.625,4248.39453125,964.0390625,0.0158014297485351,8.900697708129883
32.037,Windows,101.4,21.0,1231.625,4241.76171875,964.0390625,0.0155067443847656,0.0215187072753906
33.038,Windows,96.8,18.2,1231.625,4241.5234375,964.0390625,0.0155067443847656,0.0371437072753906
34.039,Windows,104.6,21.7,1231.62890625,4240.1171875,964.0390625,0.0155067443847656,0.0215187072753906
35.04,Windows,115.5,23.0,1231.640625,4239.17578125,964.0390625,0.0155067443847656,0.0371437072753906
36.041,Windows,120.1,22.2,1231.6484375,4238.17578125,964.0390625,0.0156927108764648,0.0449905395507812
37.043,Windows,85.8,16.1,1241.38671875,4252.69921875,964.0390625,0.0168533325195312,4.463457107543945
38.044,Windows,74.9,14.4,1242.30859375,4252.0859375,964.0390625,0.0161209106445312,0.0603981018066406
39.045,Windows,96.8,19.4,1267.51171875,4269.296875,964.0390625,0.0083513259887695,0.0649948120117187
40.046,Windows,109.3,20.3,1268.0859375,4267.64453125,964.0390625,0.0185298919677734,0.0379400253295898
41.047,Windows,115.4,30.3,1268.234375,4321.70703125,961.5390625,0.0433330535888671,2.69277286529541
42.049,Windows,134.1,33.0,1268.17578125,4326.33203125,961.1640625,0.0177774429321289,0.0379247665405273
43.051,Windows,126.4,58.2,1268.17578125,4348.14453125,961.1640625,0.0175666809082031,0.0378303527832031
44.052,Windows,87.4,70.7,1268.01171875,4445.18359375,969.8671875,0.0175666809082031,0.0222053527832031
45.054,Windows,56.1,48.4,1268.015625,4503.09765625,969.8671875,0.0172739028930664,0.0332345962524414
46.056,Windows,73.3,53.8,1268.015625,4622.64453125,969.83984375,0.0175666809082031,0.0378303527832031
47.057,Windows,84.3,46.6,1268.01953125,4589.71875,966.52734375,0.0175666809082031,0.0378303527832031
48.059,Windows,88.9,49.1,1256.0,4579.2890625,966.52734375,0.0175666809082031,0.0222053527832031
49.06,Windows,88.9,48.4,1256.0,4600.9609375,966.52734375,0.0177526473999023,0.0378646850585937
50.062,Windows,109.2,49.7,1256.00390625,4669.703125,966.52734375,0.0176734924316406,0.0222806930541992
51.063,Windows,112.3,50.6,1256.0,4760.671875,966.4609375,0.0175666809082031,0.0378303527832031
52.065,Windows,123.2,49.2,1256.00390625,4846.21484375,966.4609375,0.0175666809082031,0.0222053527832031
53.067,Windows,123.2,51.1,1256.0078125,4881.97265625,966.4609375,0.0175666809082031,0.0378303527832031
54.068,Windows,124.8,49.3,1256.0078125,4916.3515625,966.4609375,0.0176210403442382,0.0222053527832031
55.07,Windows,127.9,53.1,1256.0078125,4675.21484375,966.4609375,0.0176239013671875,0.0378303527832031
56.072,Windows,126.4,46.3,1256.01171875,4736.9453125,966.4609375,0.0175666809082031,0.0378303527832031
57.073,Windows,123.3,50.7,1256.015625,4751.34375,966.4609375,0.0175666809082031,0.0222053527832031
58.075,Windows,103.0,47.3,1256.015625,4674.7421875,966.4609375,0.0175666809082031,0.0378303527832031
59.076,Windows,117.0,44.7,1256.015625,4673.71484375,966.4609375,0.0175666809082031,0.0222053527832031
60.078,Windows,132.5,56.6,1255.96484375,4707.5390625,966.4609375,0.0177526473999023,0.0378646850585937
61.08,Windows,127.8,47.7,1255.96875,4745.078125,966.4609375,0.0176734924316406,0.0222806930541992
62.082,Windows,128.0,46.5,1255.96875,4841.4765625,966.4609375,0.0175666809082031,0.0378303527832031
