elapsed,OS,CPU,CPU_OS,RAM,RAM_OS,SWAP_OS,I/O_output,I/O_input,fps,frametime
0.0009999999999998899,Linux,83.9,19.4,232.1171875,1945.94921875,1543.90625,0.015625,5.3671875,NaN,NaN
1.0019999999999998,Linux,73.9,10.1,608.83203125,2343.703125,1543.90625,0.015625,320.97265625,NaN,NaN
2.003,Linux,84.9,11.3,840.32421875,2528.8046875,1543.86328125,0.0,270.44140625,NaN,NaN
3.0039999999999996,Linux,102.9,13.8,880.8828125,2548.4609375,1543.86328125,0.0,32.21484375,NaN,NaN
4.005,Linux,83.9,15.5,916.1328125,2585.62109375,1543.80859375,0.015625,207.29296875,NaN,NaN
5.006,Linux,105.9,16.0,1020.4140625,2680.0390625,1543.79296875,0.00390625,0.0,0.792706,1261.5
6.007,Linux,108.9,16.7,1054.5703125,2698.13671875,1543.79296875,0.01171875,3.00390625,61.0449,16.3814
7.007999999999999,Linux,31.0,8.7,1054.59765625,2690.50390625,1543.79296875,0.0078125,0.0,63.2116,15.8199
8.01,Linux,42.9,9.7,1060.6953125,2693.87109375,1543.7890625,0.00390625,0.0,60.0676,16.6479
9.012,Linux,31.0,8.3,1060.6953125,2690.75,1543.77734375,0.01171875,0.0,59.7656,16.732
10.013,Linux,53.9,11.9,1073.68359375,2710.67578125,1543.765625,0.0078125,0.0,59.0163,16.9445
11.015,Linux,45.9,10.9,1073.68359375,2710.42578125,1543.765625,0.00390625,0.0,56.9863,17.5481
12.017,Linux,41.9,10.3,1073.68359375,2710.421875,1543.765625,0.00390625,0.0,60.2063,16.6095
13.019,Linux,45.9,10.7,1073.70703125,2710.41015625,1543.75390625,0.00390625,0.0,18.5956,53.7762
14.02,Linux,48.9,11.7,1073.70703125,2710.6171875,1543.75,0.0078125,0.0234375,59.612,16.7752
15.021,Linux,68.9,11.8,1073.72265625,2709.7890625,1543.73046875,0.0078125,0.0546875,56.4822,17.7047
16.023,Linux,47.9,11.7,1073.72265625,2707.859375,1543.73046875,0.00390625,0.15625,60.5956,16.5028
17.024,Linux,78.9,13.7,1070.65234375,2701.29296875,1543.72265625,0.0625,0.00390625,NaN,NaN
18.026,Linux,109.8,16.0,1076.7109375,2702.72265625,1543.72265625,0.0078125,3.71875,202.561,4.93679
19.027,Linux,107.9,15.0,1076.7421875,2698.4453125,1543.72265625,0.0,0.0,0.741101,1349.34
20.028,Linux,92.9,12.8,1092.0390625,2713.5078125,1543.72265625,0.0,124.81640625,NaN,NaN
21.03,Linux,96.9,13.4,1119.37890625,2739.421875,1543.71875,0.0,90.44921875,NaN,NaN
22.031,Linux,99.9,13.6,1149.97265625,2769.8046875,1543.71484375,0.0,59.45703125,NaN,NaN
23.032,Linux,100.9,13.6,1208.32421875,2817.578125,1543.609375,0.0,62.48828125,NaN,NaN
24.034,Linux,99.8,13.8,1237.6484375,2815.125,1543.609375,0.0,67.625,NaN,NaN
25.035,Linux,97.9,27.3,1293.2421875,2856.67578125,1542.66796875,0.0,57.0703125,NaN,NaN
26.037,Linux,100.9,14.7,1342.26171875,2890.484375,1543.3984375,0.0,64.29296875,NaN,NaN
27.039,Linux,102.8,14.1,1384.7734375,2921.02734375,1544.0625,0.0,62.140625,0.130842,7642.83
